count;name;price;url
0;Ноутбук Apple Macbook Pro 13 2022 M2 16/512;137 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_pro_13_2022_m2_16_512/
1;"Ноутбук ASUS ROG Zephyrus G15; Ryzen 9 5900HS, GeForce RTX3080, 16 Гб, 1 Tb, Нет";113 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_rog_zephyrus_g15_ryzen_9_5900hs_geforce_rtx3080_16_gb_1_tb_net_1/
2;Ноутбук Apple Macbook Air M2 2022 8/256;104 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_m2_2022_8_256/
3;"Ноутбук Acer; Ryzen 9 6900HX, GeForce RTX 3070 Ti, 32 Гб, 1 Tb, Нет";104 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_ryzen_9_6900hx_geforce_rtx_3070_ti_32_gb_1_tb_net_2/
4;"Ноутбук MSI; Ryzen 7 7735HS, Geforce RTX 4060, 16 Гб, 1 Tb, Нет";98 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_ryzen_7_7735hs_geforce_rtx_4060_16_gb_1_tb_net/
5;"Ноутбук MSI; Ryzen 5 7535H, Geforce RTX 4060, 16 Гб, 512 GB, Нет";98 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_ryzen_5_7535h_geforce_rtx_4060_16_gb_512_gb_net/
6;Ноутбук Apple Macbook Air M2 2022 8/256;95 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_m2_2022_8_256_1/
7;"Ноутбук ASUS; Ryzen 7 6800H, GeForce RTX 3070, 16 Гб, 1 Tb, Нет";95 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_ryzen_7_6800h_geforce_rtx_3070_16_gb_1_tb_net/
8;"Ноутбук MSI Delta 15 A5EFK-057RU; Ryzen 7 5800H, Radeon RX 5700, 16 Гб, 1 Tb, Нет";89 999;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_delta_15_a5efk_057ru_ryzen_7_5800h_radeon_rx_5700_16_gb_1_tb_net_1/
9;"Ноутбук Gigabite; I5-12500H, Geforce RTX 4060, 16 Гб, 512 GB, Нет";89 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_gigabite_i5_12500h_geforce_rtx_4060_16_gb_512_gb_net/
10;"Ноутбук ARDOR Gaming NEO G15-I7ND208; Core I7-12700H, GeForce RTX 3070, 16 Гб, 1 Tb, Нет";87 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_ardor_gaming_neo_g15_i7nd208_core_i7_12700h_geforce_rtx_3070_16_gb_1_tb_net/
11;"Ноутбук ASUS ASUS TUF Dash FX5172M-AS73; Intel Core i7-12650H, GeForce RTX 3060, 16 Гб, 512 GB, Нет";84 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_asus_tuf_dash_fx5172m_as73_intel_core_i7_12650h_geforce_rtx_3060_16_gb_512_gb_net/
12;"Ноутбук ARDOR Gaming; Core I5-12450H, Geforce RTX 4060, 16 Гб, 512 GB, Нет";83 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_ardor_gaming_core_i5_12450h_geforce_rtx_4060_16_gb_512_gb_net/
13;"Ноутбук MSI; Core i7-11800H, GeForce RTX 3060, 16 Гб, 1 Tb, Нет";80 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_core_i7_11800h_geforce_rtx_3060_16_gb_1_tb_net/
14;"Ноутбук MSI; Core i7-11800H, GeForce RTX 3060, 16 Гб, 500 Гб, Нет";80 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_core_i7_11800h_geforce_rtx_3060_16_gb_500_gb_net/
15;"Ноутбук MSI; Intel Core i7-12650H, GeForce RTX 3060, 16 Гб, 512 GB, Нет";76 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_intel_core_i7_12650h_geforce_rtx_3060_16_gb_512_gb_net/
16;"Ноутбук Apple air m1 2020/8gb/256ssd;";75 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_air_m1_2020_8gb_256ssd_1/
17;"Ноутбук Gigabite GMNG; Core I5-12450H, GeForce RTX 3050 Ti, 16 Гб, 1 Tb, Нет";74 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_gigabite_gmng_core_i5_12450h_geforce_rtx_3050_ti_16_gb_1_tb_net/
18;"Ноутбук Huawei Matebook D16; Core I7-13620H, Iris(R) Xe Graphics, 16 Гб, 1 Tb, Нет";74 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_huawei_matebook_d16_core_i7_13620h_iris_r_xe_graphics_16_gb_1_tb_net/
19;"Ноутбук HP OMEN; Core I5-11400H, GeForce RTX 3060, 16 Гб, 1 Tb, Нет";74 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_omen_core_i5_11400h_geforce_rtx_3060_16_gb_1_tb_net/
20;Ноутбук Apple Macbook Air 13 2020 M1 8/256;73 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_2020_m1_8_256_10/
21;Ноутбук Apple Macbook Air 13 2020 M1 8/256;73 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_2020_m1_8_256_6/
22;Ноутбук Apple Macbook Air 13 2020 M1 8/256;73 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_2020_m1_8_256_4/
23;Ноутбук Apple Macbook Air 13 2020 M1 8/256;73 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_2020_m1_8_256_1/
24;Ноутбук Apple Macbook Air 13 2020 M1 8/256;73 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_2020_m1_8_256/
25;"Ноутбук Acer; I7-10750H, GeForce RTX 3060, 16 Гб, 512 GB, Нет";72 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_i7_10750h_geforce_rtx_3060_16_gb_512_gb_net/
26;Ноутбук Apple Macbook Air 13 2020 M1 8/256;72 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_2020_m1_8_256_3/
27;Ноутбук Apple Macbook Air 13 2020;72 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_2020_5/
28;Ноутбук Apple Macbook Air 13 2020;72 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_2020_2/
29;Ноутбук Apple Macbook Air 13 2020 M1 8/256;71 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_2020_m1_8_256_8/
30;Ноутбук Apple MacBook Air 13 M1/16/256;70 590;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_m1_16_256_1/
31;"Ноутбук Huawei HKF-X; Core I7-12700H, Intel iris XE Graphics, 16 Гб, 1 Tb, Нет";69 999;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_huawei_hkf_x_core_i7_12700h_intel_iris_xe_graphics_16_gb_1_tb_net_1/
32;"Ноутбук ASUS fx506ic; Ryzen 7 4800H, GeForce RTX 3050, 32 Гб, 512 GB, Нет";69 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_fx506ic_ryzen_7_4800h_geforce_rtx_3050_32_gb_512_gb_net/
33;"Ноутбук MSI Katana GF66 12UE-1060RU; Core i5-12500H, GeForce RTX 3060, 16 Гб, 500 Гб, Нет";69 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_katana_gf66_12ue_1060ru_core_i5_12500h_geforce_rtx_3060_16_gb_500_gb_net/
34;"Ноутбук ASUS; I5-11300H, GeForce RTX 3060, 8 Гб, 512 GB, Нет";69 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_i5_11300h_geforce_rtx_3060_8_gb_512_gb_net/
35;Ноутбук Apple MacBook Air 13 M1/16/256;69 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_m1_16_256/
36;"Ноутбук ASUS F15 FX506HE-HN393; Core i7-11800H, GeForce RTX 3050 Ti, 16 Гб, 500 Гб, Нет";68 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_f15_fx506he_hn393_core_i7_11800h_geforce_rtx_3050_ti_16_gb_500_gb_net/
37;"Ноутбук Apple air m1 2020/8gb/256ssd;";68 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_air_m1_2020_8gb_256ssd_2/
38;"Ноутбук APPLE Macbook AIR 13;";68 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_2/
39;"Ноутбук ASUS; Ryzen 7 4800H, GeForce RTX 3050, 16 Гб, 512 GB, Нет";67 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_ryzen_7_4800h_geforce_rtx_3050_16_gb_512_gb_net_3/
40;"Ноутбук HP; Ryzen 5 5600H, GeForce RTX 3060, 16 Гб, 512 GB, Нет";67 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_ryzen_5_5600h_geforce_rtx_3060_16_gb_512_gb_net/
41;"Ноутбук MSI; Core i5-11260H, GeForce RTX 3050, 16 Гб, 512 GB, Нет";67 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_core_i5_11260h_geforce_rtx_3050_16_gb_512_gb_net_1/
42;"Ноутбук DELL P105F; I7-10870H, GeForce RTX 3050 Ti, 16 Гб, 500 Гб, Нет";66 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_dell_p105f_i7_10870h_geforce_rtx_3050_ti_16_gb_500_gb_net/
43;"Ноутбук Apple air m1 2020/8gb/256ssd;";65 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_air_m1_2020_8gb_256ssd/
44;"Ноутбук MSI; Core i5-11260H, GeForce RTX 2050, 8 Гб, 512 GB, Нет";65 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_core_i5_11260h_geforce_rtx_2050_8_gb_512_gb_net_4/
45;"Ноутбук MSI; Core i5-11260H, GeForce RTX 2050, 8 Гб, 512 GB, Нет";65 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_core_i5_11260h_geforce_rtx_2050_8_gb_512_gb_net_3/
46;"Ноутбук MSI; Core i5-11260H, GeForce RTX 2050, 8 Гб, 512 GB, Нет";65 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_core_i5_11260h_geforce_rtx_2050_8_gb_512_gb_net_2/
47;Ноутбук Apple Macbook Air 13 2020 M1 8/256;64 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_2020_m1_8_256_7/
48;"Ноутбук Huawei MateBook D16 RLEF-X; Core I7-12700H, Intel iris XE Graphics, 16 Гб, 512 GB, Нет";64 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_huawei_matebook_d16_rlef_x_core_i7_12700h_intel_iris_xe_graphics_16_gb_512_gb_net/
49;"Ноутбук Huawei MateBook D16; Core I7-12700H, Intel UHD Graphics, 16 Гб, 512 GB, Нет";64 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_huawei_matebook_d16_core_i7_12700h_intel_uhd_graphics_16_gb_512_gb_net_1/
50;"Ноутбук Huawei RLEF-X 53013ESY SG; Core I7-12700H, Intel iris XE Graphics, 16 Гб, 500 Гб, Нет";64 900;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_huawei_rlef_x_53013esy_sg_core_i7_12700h_intel_iris_xe_graphics_16_gb_500_gb_net/
51;"Ноутбук MSI; Core I5-11400H, GeForce RTX 3060, 8 Гб, 500 Гб, Нет";63 999;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_core_i5_11400h_geforce_rtx_3060_8_gb_500_gb_net_6/
52;"Ноутбук MSI Alpha 15; Ryzen 5 5600H, Radeon RX6600M 8Gb, 16 Гб, 512 GB, Нет";63 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_alpha_15_ryzen_5_5600h_radeon_rx6600m_8gb_16_gb_512_gb_net_1/
53;Ноутбук Apple Macbook Air 13 2020 M1 8/256;63 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_2020_m1_8_256_9/
54;"Ноутбук Lenovo IdeaPad Gaming 3 15ARH7; Ryzen 5 6600H, GeForce RTX 3050, 16 Гб, 512 GB, Нет";63 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_ideapad_gaming_3_15arh7_ryzen_5_6600h_geforce_rtx_3050_16_gb_512_gb_net/
55;"Ноутбук ASUS; Ryzen 7 4800H, GeForce RTX 3050, 16 Гб, 512 GB, Нет";62 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_ryzen_7_4800h_geforce_rtx_3050_16_gb_512_gb_net_4/
56;"Ноутбук Acer Nitro 5; Ryzen 5 6600H, GeForce RTX 3050, 16 Гб, 512 GB, Нет";62 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_nitro_5_ryzen_5_6600h_geforce_rtx_3050_16_gb_512_gb_net/
57;"Ноутбук Machenike; Core I5-12450H, GeForce RTX 3050 Ti, 8 Гб, 512 GB, Нет";61 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_machenike_core_i5_12450h_geforce_rtx_3050_ti_8_gb_512_gb_net/
58;"Ноутбук MSI MSI GF76 Katana; Core I5-11400H, GeForce RTX 3050, 16 Гб, 500 Гб, Нет";59 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_msi_gf76_katana_core_i5_11400h_geforce_rtx_3050_16_gb_500_gb_net/
59;"Ноутбук MSI Katana GF76; Core I5-11400H, GeForce RTX 3050, 16 Гб, 500 Гб, Нет";59 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_katana_gf76_core_i5_11400h_geforce_rtx_3050_16_gb_500_gb_net_3/
60;"Ноутбук ARDOR Gaming NEO G17-I5ND203; I5-12500H, GeForce RTX 3050, 16 Гб, 512 GB, Нет";59 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_ardor_gaming_neo_g17_i5nd203_i5_12500h_geforce_rtx_3050_16_gb_512_gb_net/
61;"Ноутбук DELL G15 G515-7748; Core i5-10300H, GeForce GTX 1660 Ti, 8 Гб, 512 GB, Нет";58 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_dell_g15_g515_7748_core_i5_10300h_geforce_gtx_1660_ti_8_gb_512_gb_net_1/
62;"Ноутбук Machenike S15; Core I5-12450H, GeForce RTX 3050, 16 Гб, 512 GB, Нет";58 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_machenike_s15_core_i5_12450h_geforce_rtx_3050_16_gb_512_gb_net/
63;"Ноутбук ASUS vivobook 16 m1605ya-mb340; Ryzen 7 5800H, Radeon Graphics, 16 Гб, 512 GB, Нет";57 900;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_vivobook_16_m1605ya_mb340_ryzen_7_5800h_radeon_graphics_16_gb_512_gb_net/
64;"Ноутбук ASUS ASUS Vivobook Pro 15 M6500QH-HN089; Ryzen 7 5800H, GeForce GTX 1650, 16 Гб, 512 GB, Нет";57 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_asus_vivobook_pro_15_m6500qh_hn089_ryzen_7_5800h_geforce_gtx_1650_16_gb_512_gb_net_1/
65;"Ноутбук Huawei Huawei MateBook B3-520; i7-1165G7, Intel iris XE Graphics, 16 Гб, 512 GB, Нет";56 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_huawei_huawei_matebook_b3_520_i7_1165g7_intel_iris_xe_graphics_16_gb_512_gb_net/
66;Ноутбук Apple MacBook Pro 15 2017;56 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_pro_15_2017/
67;"Ноутбук MSI; Core i5-10500H, GeForce GTX 1650, 16 Гб, 512 GB, Нет";56 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_core_i5_10500h_geforce_gtx_1650_16_gb_512_gb_net/
68;"Ноутбук Apple Apple Macbook Pro 13.3;";55 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_apple_macbook_pro_13_3/
69;"Ноутбук ASUS asus vivobook 16; Ryzen 7 7535HS , AMD Radeon (TM) Graphics, 16 Гб, 1 Tb, Нет";55 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_asus_vivobook_16_ryzen_7_7535hs_amd_radeon_tm_graphics_16_gb_1_tb_net/
70;"Ноутбук ASUS; Core i5-1135G7, Intel iris XE Graphics, 16 Гб, 512 GB, Нет";55 900;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_core_i5_1135g7_intel_iris_xe_graphics_16_gb_512_gb_net/
71;"Ноутбук MSI MS-17L2; Core i5-11260H, GeForce RTX 2050, 8 Гб, 256 Гб, Нет";55 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_ms_17l2_core_i5_11260h_geforce_rtx_2050_8_gb_256_gb_net_1/
72;Ноутбук Apple MacBook Air 13 2020 A2179;54 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_2020_a2179_2/
73;Ноутбук Apple Macbook Air 13 2020;54 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_air_13_2020_1/
74;"Ноутбук Samsung; Core i5-1235U, Intel iris XE Graphics, 8 Гб, 512 GB, Нет";53 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_samsung_core_i5_1235u_intel_iris_xe_graphics_8_gb_512_gb_net/
75;"Ноутбук ASUS FX505D; Ryzen 7 3750H, GeForce GTX 1650, 8 Гб, 256 Гб, 500 Гб";53 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_fx505d_ryzen_7_3750h_geforce_gtx_1650_8_gb_256_gb_500_gb/
76;"Ноутбук Samsung Galaxy book NP750; Core i5-1135G7, Intel iris XE Graphics, 8 Гб, 240 Гб, Нет";52 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_samsung_galaxy_book_np750_core_i5_1135g7_intel_iris_xe_graphics_8_gb_240_gb_net/
77;"Ноутбук MSI MS-17L2; Core I5-11400H, GeForce GTX 1650, 8 Гб, 250 Гб, Нет";51 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_msi_ms_17l2_core_i5_11400h_geforce_gtx_1650_8_gb_250_gb_net/
78;"Ноутбук ASUS Zenbook 14 UX425E; i7-1165G7, Iris(R) Xe Graphics, 8 Гб, 480 Гб, Нет";51 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_asus_zenbook_14_ux425e_i7_1165g7_iris_r_xe_graphics_8_gb_480_gb_net/
79;"Ноутбук Samsung GalaxyBook NP750XDA; Core i5-1135G7, Iris(R) Xe Graphics, 8 Гб, 256 Гб, Нет";51 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_samsung_galaxybook_np750xda_core_i5_1135g7_iris_r_xe_graphics_8_gb_256_gb_net_3/
80;"Ноутбук Samsung np750xda; Core i5-1135G7, Intel iris XE Graphics, 8 Гб, 256 Гб, Нет";51 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_samsung_np750xda_core_i5_1135g7_intel_iris_xe_graphics_8_gb_256_gb_net/
81;"Ноутбук Samsung GalaxyBook NP750XDA; Core i5-1135G7, Iris(R) Xe Graphics, 8 Гб, 256 Гб, Нет";51 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_samsung_galaxybook_np750xda_core_i5_1135g7_iris_r_xe_graphics_8_gb_256_gb_net/
82;"Ноутбук Honor MagicBook X 16; Core I5-12450H, HD Graphics, 8 Гб, 512 GB, Нет";51 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_honor_magicbook_x_16_core_i5_12450h_hd_graphics_8_gb_512_gb_net/
83;"Ноутбук Lenovo IdeaPad Gaming 3 15ARH05; Ryzen 5 4600H, GeForce GTX 1650 TI, 8 Гб, 500 Гб, Нет";50 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_ideapad_gaming_3_15arh05_ryzen_5_4600h_geforce_gtx_1650_ti_8_gb_500_gb_net/
84;"Ноутбук Acer Nitro 5; Core I5-11300H, GeForce GTX 1650, 8 Гб, 512 GB, Нет";50 500;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_nitro_5_core_i5_11300h_geforce_gtx_1650_8_gb_512_gb_net/
85;"Ноутбук Acer Aspire 7 N19C5; Core i7-9750H, GeForce GTX 1650 TI, 16 Гб, 256 Гб, Нет";50 490;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_acer_aspire_7_n19c5_core_i7_9750h_geforce_gtx_1650_ti_16_gb_256_gb_net/
86;Ноутбук Apple MacBook Pro (13 дюймов, 2017 г., два порта Thunderbolt 3);49 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_pro_13_dyuymov_2017_g_dva_porta_thunderbolt_3_2/
87;"Ноутбук HP; Ryzen 5 4600H, GeForce GTX 1650, 8 Гб, 240 Гб, Нет";49 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_ryzen_5_4600h_geforce_gtx_1650_8_gb_240_gb_net/
88;"Ноутбук Honor BRN-F56; Core I5-12450H, Intel UHD Graphics, 16 Гб, 512 GB, Нет";49 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_honor_brn_f56_core_i5_12450h_intel_uhd_graphics_16_gb_512_gb_net/
89;"Ноутбук Samsung Galaxy book NP750; Core i5-1135G7, Intel iris XE Graphics, 8 Гб, 240 Гб, Нет";49 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_samsung_galaxy_book_np750_core_i5_1135g7_intel_iris_xe_graphics_8_gb_240_gb_net_2/
90;"Ноутбук Lenovo; Ryzen 5 4600H, GeForce GTX 1650 TI, 16 Гб, 500 Гб, Нет";49 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_ryzen_5_4600h_geforce_gtx_1650_ti_16_gb_500_gb_net/
91;"Ноутбук Huawei; Core i5-1240P, Intel iris XE Graphics, 16 Гб, 512 GB, Нет";49 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_huawei_core_i5_1240p_intel_iris_xe_graphics_16_gb_512_gb_net/
92;"Ноутбук Lenovo IdeaPad 3 15IHU6; I5-11300H, GeForce GTX 1650 TI, 8 Гб, 512 GB, Нет";49 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_ideapad_3_15ihu6_i5_11300h_geforce_gtx_1650_ti_8_gb_512_gb_net/
93;"Ноутбук Lenovo; Core i5-10300H, GeForce GTX 1650 TI, 8 Гб, 512 GB, Нет";49 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_core_i5_10300h_geforce_gtx_1650_ti_8_gb_512_gb_net/
94;"Ноутбук DELL Vostro5510-5692; Core i5 11320H, Intel iris XE Graphics, 16 Гб, 512 GB, Нет";48 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_dell_vostro5510_5692_core_i5_11320h_intel_iris_xe_graphics_16_gb_512_gb_net/
95;Ноутбук Apple MacBook Pro (13 дюймов, 2017 г., два порта Thunderbolt 3);48 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_apple_macbook_pro_13_dyuymov_2017_g_dva_porta_thunderbolt_3_3/
96;"Ноутбук Lenovo IdeaPad Gaming 3 15ARH05; Ryzen 5 4600H, GeForce GTX 1650, 8 Гб, 512 GB, Нет";48 000;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_ideapad_gaming_3_15arh05_ryzen_5_4600h_geforce_gtx_1650_8_gb_512_gb_net/
97;"Ноутбук HP; i7-1165G7, GeForce MX450, 16 Гб, 512 GB, Нет";47 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_hp_i7_1165g7_geforce_mx450_16_gb_512_gb_net/
98;"Ноутбук Lenovo ideapadGaming 3 15imh05; Core i5-10300H, GeForce GTX 1650, 16 Гб, 750 Гб, Нет";47 990;https://zstandart.ru/catalog/tekhnika/noutbuki_i_kompyutery/noutbuki/noutbuk_lenovo_ideapadgaming_3_15imh05_core_i5_10300h_geforce_gtx_1650_16_gb_750_gb_net/
